Unnamed: 0,filename,label,audio_label,video_label,original,height,width,fps,n_frames,id,exist_audio,exist_face,part
8028,wjtmkzhnlf.mp4,0,1,0,mudjcfiakq.mp4,1080,1920,29,300,12894,1,1,39
8029,itbffwejmb.mp4,0,1,0,pwwrycbwku.mp4,1080,1920,29,300,8231,1,1,7
8030,amjockwral.mp4,0,1,0,ktezvpxpao.mp4,1080,1920,29,300,4515,1,1,22
8031,stzvkplrrg.mp4,0,1,0,qvqjzwubwz.mp4,1080,1920,29,300,16854,1,1,14
8032,mshernruud.mp4,0,1,0,qhkzlnzruj.mp4,1080,1920,29,300,6075,1,1,2
8033,ghbdaxbuqo.mp4,0,1,0,bwryylpbof.mp4,1080,1920,29,300,12823,1,1,26
8034,kxzgidrqse.mp4,0,1,0,dpevefkefv.mp4,1080,1920,29,300,1975,1,1,0
8035,iybnyabglv.mp4,0,1,0,pjpfdrqixm.mp4,1080,1920,29,300,3912,1,1,14
8036,rxufykpyzl.mp4,0,1,0,dousbnlwam.mp4,1080,1920,29,300,15262,1,1,38
8037,mizsfcuacz.mp4,0,1,0,dkxgpxbuuy.mp4,1080,1920,29,300,13342,1,1,34
8038,myrzfhyqnu.mp4,0,1,0,zwqdszjdop.mp4,1080,1920,29,300,10953,1,1,49
8039,zcfrisdzsp.mp4,0,1,0,mirgysgddb.mp4,1080,1920,29,300,4411,1,1,13
8040,dijkublluh.mp4,0,1,0,ukmiuwpsif.mp4,1080,1920,29,300,16726,1,1,43
8041,xioozkmgfx.mp4,0,1,0,qhtdxgqrgc.mp4,1280,720,29,300,17799,1,1,13
8042,vrpltwbshm.mp4,0,1,0,shoklqfuil.mp4,1080,1920,29,300,3714,1,1,9
8043,lrgbovrxay.mp4,0,1,0,hpdnxefseu.mp4,1280,720,30,301,6889,1,1,10
8044,jrmpjrxfgj.mp4,0,1,0,xfvodbanvx.mp4,1080,1920,29,300,13160,1,1,26
8045,pgqpfxwjil.mp4,0,1,0,pmciczkrmq.mp4,1280,720,24,241,16103,1,1,6
8046,adchsrubwe.mp4,0,1,0,laaaegtiku.mp4,1080,1920,29,300,12035,1,1,35
8047,bjndjvhrkt.mp4,0,1,0,wpdkwjcjjn.mp4,1080,1920,29,300,2840,1,1,8
8048,xarczzmhbi.mp4,0,1,0,nliawulyhm.mp4,1280,720,29,300,12457,1,1,13
8049,sukxejbmto.mp4,0,1,0,lwleumrouk.mp4,1080,1920,29,300,9483,1,1,25
8050,bjtsofpzve.mp4,0,1,0,qjsizrraty.mp4,1080,1920,29,300,15248,1,1,32
8051,mkmubikplv.mp4,0,1,0,pldgpdtzwo.mp4,1080,1920,29,300,8722,1,1,47
8052,psmirnmcmj.mp4,0,1,0,zoiiejlxam.mp4,1280,720,30,301,16573,1,1,11
8053,ohawblkxip.mp4,0,1,0,ovhchddqzj.mp4,1080,1920,29,300,6212,1,1,43
8054,jinubpzyth.mp4,0,1,0,serwygnhiz.mp4,1080,1920,29,300,11723,1,1,9
8055,izgonpyfws.mp4,0,1,0,rlmhejztfu.mp4,1280,720,29,300,8330,1,1,13
8056,eyrphmtciv.mp4,0,1,0,yiobxevqad.mp4,1080,1920,29,300,15706,1,1,39
8057,zccyfdworg.mp4,0,1,0,mafvibesfg.mp4,1920,1080,29,300,9920,1,1,36
8058,tltbfeoyze.mp4,0,1,0,uczwkxwjpb.mp4,1080,1920,29,300,432,1,1,26
8059,iydildurwm.mp4,0,1,0,jukglapcgp.mp4,1920,1080,29,298,8352,1,1,12
8060,mvavxzgiul.mp4,0,1,0,llmephbvue.mp4,1080,1920,29,300,13195,1,1,19
8061,roymddgcom.mp4,0,1,0,vywtjgalte.mp4,1080,1920,29,298,7600,1,1,25
8062,nlaemmrytw.mp4,0,1,0,pzrigrcqzv.mp4,1080,1920,29,300,4664,1,1,25
8063,jagrhoufaz.mp4,0,1,0,bkjhfcvsig.mp4,1280,720,30,301,16406,1,1,49
8064,boolpinsvs.mp4,0,1,0,ugusefbydg.mp4,1080,1920,29,300,1832,1,1,26
8065,hesuqfhiku.mp4,0,1,0,nxiecpzelr.mp4,720,1280,29,300,12720,1,1,13
8066,xeiliievla.mp4,0,1,0,uskysinzim.mp4,1080,1920,29,300,12008,1,1,38
8067,wirnofcwpj.mp4,0,1,0,crmobgizwo.mp4,1080,1920,29,300,1440,1,1,29
8068,ydzmrwbipm.mp4,0,1,0,gncpxzkcca.mp4,1080,1920,29,300,9936,1,1,9
8069,igtkcmspif.mp4,0,1,0,lfqwuoukyb.mp4,1080,1920,29,300,7738,1,1,11
8070,skitfybwhb.mp4,0,1,0,xookyvzepe.mp4,1080,1920,29,300,460,1,1,17
8071,rjgcicnjbi.mp4,0,1,0,imicatmqrf.mp4,1080,1920,29,300,4505,1,1,44
8072,hgkrvykhla.mp4,0,1,0,hujxdgarto.mp4,1080,1920,29,300,9392,1,1,19
8073,jsxfuhvvcu.mp4,0,1,0,macobycxqr.mp4,1080,1920,29,300,37,1,1,13
8074,vvzefxbzqv.mp4,0,1,0,zapcuhkncj.mp4,1080,1920,29,300,9675,1,1,39
8075,uiwehzvkla.mp4,0,1,0,fsmdmzoimw.mp4,1280,720,30,301,17347,1,1,10
8076,bhcpsexpir.mp4,0,1,0,gnkfbipbko.mp4,1080,1920,29,300,576,1,1,29
8077,rpjppjjzsm.mp4,0,1,0,trcmcqzilk.mp4,1080,1920,29,300,8366,1,1,36
8078,ixoywiwxzr.mp4,0,1,0,ekmbotgxyr.mp4,1080,1920,29,300,16909,1,1,47
8079,oaeflbjiiq.mp4,0,1,0,agnvcwmsli.mp4,1080,1920,29,300,6203,1,1,45
8080,uhyanecmga.mp4,0,1,0,koftxmwwlw.mp4,1920,1080,30,301,3988,1,1,20
8081,nheslaitil.mp4,0,1,0,skkzgucmdv.mp4,1080,1920,29,300,12660,1,1,4
8082,knhyhxhdqd.mp4,0,1,0,usbfdqgbym.mp4,1080,1920,29,300,12668,1,1,29
8083,nlnlmphrry.mp4,0,1,0,ryqgkylxqj.mp4,1080,1920,29,300,10915,1,1,25
8084,mqetscoobc.mp4,0,1,0,djkwstalvv.mp4,1080,1920,29,300,713,1,1,48
8085,dhcxwjaesx.mp4,0,1,0,guipnszqow.mp4,720,1280,29,300,559,1,1,13
8086,irugtoxdrz.mp4,0,1,0,dwdutnvemt.mp4,1080,1920,29,300,12715,1,1,20
8087,zvefoqtkmk.mp4,0,1,0,xevhvruzsq.mp4,1080,1920,29,300,10969,1,1,29
8088,bkzabjxnpm.mp4,0,1,0,juxwemqaoo.mp4,1080,1920,29,300,5183,1,1,44
8089,gkgvdjcemx.mp4,0,1,0,zkzqeaagaa.mp4,1080,1920,29,300,10932,1,1,36
8090,shlqreycrj.mp4,0,1,0,rkpkrpuwal.mp4,720,1280,29,300,2335,1,1,3
8091,arstrttqeg.mp4,0,1,0,fkjegdwqur.mp4,1080,1920,29,300,4899,1,1,38
8092,zhseykqkni.mp4,0,1,0,gkzjxsqyrb.mp4,1080,1920,29,300,8292,1,1,31
8093,cpecpwjvtl.mp4,0,1,0,nhuntfthtx.mp4,1920,1080,29,298,4420,1,1,16
8094,yolffvkudx.mp4,0,1,0,fdgbgxddbt.mp4,1080,1920,29,300,12443,1,1,18
8095,mrzpwxwfot.mp4,0,1,0,vihmjqbzxv.mp4,1080,1920,29,300,5550,1,1,13
8096,ntzghxinnx.mp4,0,1,0,uutxmgqajd.mp4,1080,1920,29,300,10124,1,1,48
8097,nkvgaupnen.mp4,0,1,0,uhqwaoxxcj.mp4,1080,1920,29,300,5069,1,1,4
8098,dlxrbkclme.mp4,0,1,0,siodzfercg.mp4,1920,1080,29,300,12694,1,1,18
8099,nppgqtucxy.mp4,0,1,0,cwbubjzysv.mp4,1080,1920,29,300,881,1,1,7
8100,gkusdnnvha.mp4,0,1,0,todxkniupi.mp4,1080,1920,29,300,14585,1,1,9
8101,rqhkeugxad.mp4,0,1,0,ochicrfxew.mp4,1080,1920,29,300,11216,1,1,5
8102,eduxitjqlq.mp4,0,1,0,somqriispa.mp4,1080,1920,29,300,4900,1,1,43
8103,loopbqtccw.mp4,0,1,0,ztfbntazck.mp4,720,1280,30,301,9899,1,1,13
8104,jfszfqkyem.mp4,0,1,0,zvkawuniwb.mp4,1080,1920,29,300,12425,1,1,44
8105,apirqsqrlz.mp4,0,1,0,rrublvorxr.mp4,1280,720,30,301,567,1,1,10
8106,jdkvgcjxje.mp4,0,1,0,jawgcggquk.mp4,1920,1080,29,300,10264,1,1,0
8107,wrpvrooeac.mp4,0,1,0,caqmcpipgz.mp4,1080,1920,29,300,17390,1,1,10
8108,avgekvunas.mp4,0,1,0,gxgaikozer.mp4,1080,1920,29,300,2245,1,1,27
8109,xnhhubddln.mp4,0,1,0,qnrxvoxrxz.mp4,1080,1920,29,300,10630,1,1,37
8110,yainphudae.mp4,0,1,0,opqeorqknk.mp4,1080,1920,29,300,8741,1,1,7
8111,fmukomcpfd.mp4,0,1,0,udbjrvwqmr.mp4,1920,1080,30,301,4165,1,1,20
8112,shxzpjkxli.mp4,0,1,0,sesseuzxgv.mp4,1080,1920,29,300,10794,1,1,35
8113,obvezylejq.mp4,0,1,0,qzdzugxibd.mp4,1280,720,30,301,13608,1,1,10
8114,zexgcnqtze.mp4,0,1,0,feubajatmw.mp4,1080,1920,29,300,14007,1,1,5
8115,dtnibazvrf.mp4,0,1,0,fttwtnbitf.mp4,1080,1920,29,300,13315,1,1,11
8116,itqbhtwydq.mp4,0,1,0,olyyoxoylf.mp4,1080,1920,29,299,11453,1,1,8
8117,hkljzykenf.mp4,0,1,0,mqghvhewez.mp4,1080,1920,29,300,239,1,1,36
8118,otovzqsidt.mp4,0,1,0,skomchngws.mp4,1080,1920,29,300,17166,1,1,24
8119,rnmhadeflp.mp4,0,1,0,meawmsgiti.mp4,1080,1920,29,300,14808,1,1,28
8120,dhpwpbwqgc.mp4,0,1,0,jgjllbodby.mp4,1280,720,30,301,5687,1,1,10
8121,uijmritfav.mp4,0,1,0,wnaoastfys.mp4,1080,1920,29,300,14510,1,1,15
8122,sppsaybdcr.mp4,0,1,0,emtyalvhip.mp4,1920,1080,30,301,13781,1,1,16
8123,mvcusklvqb.mp4,0,1,0,jncghwmmpf.mp4,1280,720,24,241,1597,1,1,6
8124,uiryybekmf.mp4,0,1,0,jfxhwvpyjs.mp4,1080,1920,29,300,12776,1,1,30
8125,brihlutndc.mp4,0,1,0,qarqtkvgby.mp4,1920,1080,29,300,10307,1,1,0
8126,mhhnqlpbiw.mp4,0,1,0,chfkrpvgnz.mp4,1920,1080,29,300,4490,1,1,3
8127,igzpjjcsua.mp4,0,1,0,oihnqftsls.mp4,1920,1080,29,300,6101,1,1,18
8128,zkfgwczfmx.mp4,0,1,0,tjqrbghiiz.mp4,1920,1080,29,300,1901,1,1,18
8129,gjwkbkyvjg.mp4,0,1,0,mkxoqgkseh.mp4,1080,1920,29,300,8379,1,1,31
8130,abiodyryai.mp4,0,1,0,nrknrodwza.mp4,1080,1920,29,297,6890,1,1,4
8131,hbcbtqmbuf.mp4,0,1,0,plyqivfoeh.mp4,1080,1920,29,300,5888,1,1,34
8132,danseoxojf.mp4,0,1,0,nsufkociux.mp4,1080,1920,29,300,17230,1,1,43
8133,raijbjrdcg.mp4,0,1,0,mijvnkzvic.mp4,1080,1920,29,300,1180,1,1,9
8134,bclzhymvmh.mp4,0,1,0,oytpwrtpvr.mp4,320,240,30,301,10707,1,1,19
8135,tkllmcerhz.mp4,0,1,0,raoksnpnna.mp4,1080,1920,29,300,16207,1,1,44
8136,hkucesxnwg.mp4,0,1,0,iumfpnosuq.mp4,1080,1920,29,300,14526,1,1,18
8137,twetrtahtt.mp4,0,1,0,tyatbyiulg.mp4,1080,1920,29,300,7449,1,1,49
8138,rsjnzpgrfb.mp4,0,1,0,dhafiubuuv.mp4,1080,1920,29,300,4302,1,1,39
8139,vjymlebfiy.mp4,0,1,0,xzzfdxzkys.mp4,1080,1920,29,300,3006,1,1,37
8140,tbkbabercu.mp4,0,1,0,ljcuqhvssf.mp4,1080,1920,29,300,15187,1,1,19
8141,pmmqrtzavl.mp4,0,1,0,qbctkzubvk.mp4,1920,1080,29,298,12486,1,1,17
8142,qjdertwgkv.mp4,0,1,0,mxjdaearlo.mp4,1080,1920,29,300,2781,1,1,34
8143,fbfxiwunri.mp4,0,1,0,kbemlegrws.mp4,1080,1920,29,300,14963,1,1,38
8144,kaajaxzivt.mp4,0,1,0,silyuhawvq.mp4,1080,1920,29,300,17893,1,1,48
8145,dvhfsbzxbi.mp4,0,1,0,vdkdpgiccu.mp4,1080,1920,29,300,12642,1,1,21
8146,dvhjpqxivo.mp4,0,1,0,apihcvvotj.mp4,1080,1920,29,300,13610,1,1,14
8147,uaspniazcl.mp4,0,1,0,jawgcggquk.mp4,1920,1080,29,300,625,1,1,0
8148,qmzvdpjzag.mp4,0,1,0,wmbsdtznii.mp4,1080,1920,29,300,7523,1,1,35
8149,phhurtgxzv.mp4,0,1,0,dinstxlajj.mp4,1080,1920,29,300,5830,1,1,13
8150,tvifqcgorm.mp4,0,1,0,jjkpklrqdm.mp4,1080,1920,29,300,12739,1,1,37
8151,sbdaycykrl.mp4,0,1,0,nwmhcjgikq.mp4,1920,1080,30,302,6975,1,1,24
8152,wbezyiploa.mp4,0,1,0,bzaqomdlim.mp4,1920,1080,29,300,1741,1,1,46
8153,gbujloqzbk.mp4,0,1,0,nefaglbonh.mp4,1080,1920,29,300,9893,1,1,29
8154,qxtdsnnosy.mp4,0,1,0,wyfbrbliyj.mp4,1080,1920,29,300,5121,1,1,45
8155,ycreaqjipl.mp4,0,1,0,msrkuohcqx.mp4,1920,1080,30,301,11583,1,1,33
8156,ouexljqvdw.mp4,0,1,0,kyvydsxjdx.mp4,1080,1920,29,300,9972,1,1,38
8157,kafylrkyjf.mp4,0,1,0,gggxkzqtvh.mp4,1280,720,30,301,11716,1,1,10
8158,pfmhuqdizq.mp4,0,1,0,eolkgahjpc.mp4,1080,1920,29,300,2829,1,1,35
8159,ljreebbwgf.mp4,0,1,0,uqprlobtsn.mp4,1080,1920,29,300,9183,1,1,37
8160,rtnhyhrxny.mp4,0,1,0,gdavsauheg.mp4,1080,1920,29,300,11316,1,1,14
8161,ptymzaomrb.mp4,0,1,0,oqduevrlbs.mp4,1080,1920,29,300,7042,1,1,17
8162,zwxpyekywc.mp4,0,1,0,zhmaznszye.mp4,1080,1920,29,300,11702,1,1,5
8163,wyzaxpckul.mp4,0,1,0,rphfwyleld.mp4,1080,1920,29,300,14246,1,1,32
8164,mbifxgtsre.mp4,0,1,0,kauinlzojy.mp4,1080,1920,30,302,5787,1,1,44
8165,btvfejqhvm.mp4,0,1,0,ducopengue.mp4,1920,1080,29,298,12437,1,1,25
8166,lkazyduuwz.mp4,0,1,0,puylpqprqd.mp4,1920,1080,29,300,8749,1,1,3
8167,kqnvlydjgx.mp4,0,1,0,atzdorfpoo.mp4,1080,1920,29,300,16049,1,1,38
8168,wakaawjoym.mp4,0,1,0,cqlarprtdy.mp4,1280,720,30,301,15743,1,1,10
8169,hmqjkqbbnk.mp4,0,1,0,lkmgyyyrpk.mp4,1920,1080,29,300,4219,1,1,18
8170,ennyxnvovn.mp4,0,1,0,qhwndxvxrl.mp4,1080,1920,29,300,3686,1,1,7
8171,bwwxahlxhr.mp4,0,1,0,uekbdxgnip.mp4,1080,1920,29,300,5980,1,1,44
8172,lqzpwjgslk.mp4,0,1,0,mcwshpfold.mp4,1080,1920,29,300,17284,1,1,7
8173,qitrxbxcpv.mp4,0,1,0,bgjghivhji.mp4,1280,720,29,300,2255,1,1,13
8174,vhjcnhzejg.mp4,0,1,0,lvrnoggfia.mp4,1080,1920,29,300,7722,1,1,37
8175,ppznjjsfrs.mp4,0,1,0,cxjumzfmqd.mp4,1080,1920,29,300,13983,1,1,34
8176,pwzbkywnec.mp4,0,1,0,pmuxvytfai.mp4,1080,1920,29,300,7671,1,1,19
8177,ldnxpcqrww.mp4,0,1,0,yzknswlucq.mp4,1280,720,30,301,16960,1,1,49
8178,vjfjzgwibp.mp4,0,1,0,crfwqlljtp.mp4,1080,1920,29,300,14752,1,1,20
8179,ddsnbavtfo.mp4,0,1,0,iwgsrvmyqo.mp4,1920,1080,29,298,14741,1,1,12
8180,eywtrllazw.mp4,0,1,0,hnyhlhysau.mp4,1080,1920,29,300,15174,1,1,35
8181,kqcxyyewep.mp4,0,1,0,obokfocdbh.mp4,720,1280,29,300,6216,1,1,13
8182,frcwiruhjs.mp4,0,1,0,aspctnzdzu.mp4,1080,1920,29,300,5340,1,1,32
8183,nxayyzufuw.mp4,0,1,0,wfwpmwpuzk.mp4,720,1280,29,300,8763,1,1,13
8184,fgyohrsldo.mp4,0,1,0,cejimtkdoq.mp4,1080,1920,29,300,8027,1,1,37
8185,gwrzjyvkct.mp4,0,1,0,jqjsppxryq.mp4,1080,1920,29,300,3413,1,1,20
8186,gdgnnztkuj.mp4,0,1,0,mtnjnxobkt.mp4,1080,1920,30,301,17192,1,1,15
8187,ppjbamhhnx.mp4,0,1,0,dkiiqijowz.mp4,1080,1920,29,300,10072,1,1,39
8188,emvfaleomu.mp4,0,1,0,czixqjgyck.mp4,1080,1920,29,300,15765,1,1,49
8189,xdvmfracaz.mp4,0,1,0,dhjzyijhmm.mp4,1080,1920,29,300,906,1,1,19
8190,fglrfaszey.mp4,0,1,0,csmpwjogik.mp4,1080,1920,29,300,14248,1,1,33
8191,lxjnznqvtu.mp4,0,1,0,sdcjjvsgiz.mp4,720,1280,29,300,3693,1,1,13
8192,gkozhhmcja.mp4,0,1,0,sgsrjchbsh.mp4,1080,1920,29,300,14407,1,1,38
8193,lzndqguqqw.mp4,0,1,0,gggxkzqtvh.mp4,1280,720,30,301,760,1,1,10
8194,eqsmwnadad.mp4,0,1,0,ekxsduhvwh.mp4,1080,1920,29,300,3118,1,1,45
8195,eiblikazji.mp4,0,1,0,guvtadxsbd.mp4,1080,1920,29,300,986,1,1,42
8196,nqlxvtyjjs.mp4,0,1,0,adqgbsyomi.mp4,1080,1920,29,300,10458,1,1,37
8197,ehjnrkppbm.mp4,0,1,0,fqygsfvmhu.mp4,1080,1920,29,300,12108,1,1,8
8198,cnitpzzwkc.mp4,0,1,0,ftugybfwuw.mp4,1080,1920,29,300,8840,1,1,21
8199,tzkowrralc.mp4,0,1,0,pbechewwtv.mp4,1080,1920,29,300,9148,1,1,21
8200,itrpygajdw.mp4,0,1,0,ispnjqelfe.mp4,1080,1920,29,300,10662,1,1,44
8201,aczzgyjlrh.mp4,0,1,0,odhrjeeinx.mp4,1080,1920,29,300,15211,1,1,30
8202,wghqjrelir.mp4,0,1,0,vrdugvoufo.mp4,1080,1920,29,300,295,1,1,6
8203,qjdtzcalxt.mp4,0,1,0,mvriefoacl.mp4,1080,1920,29,300,8658,1,1,15
8204,gaoplfrfzu.mp4,0,1,0,hqzbfloszg.mp4,320,240,29,300,1785,1,1,32
8205,pkrvynnwyg.mp4,0,1,0,usbzfkhyth.mp4,1080,1920,29,300,4382,1,1,44
8206,sbwemwjlsl.mp4,0,1,0,dasivprjjm.mp4,1080,1920,29,300,13011,1,1,48
8207,zergnjcszm.mp4,0,1,0,qxwisvccpi.mp4,1080,1920,29,300,5318,1,1,37
8208,mqlhtjjfaz.mp4,0,1,0,mufzpbhkeb.mp4,1080,1920,29,300,5854,1,1,14
8209,fwboxgwtlw.mp4,0,1,0,kdchudzrie.mp4,1080,1920,29,300,12072,1,1,38
8210,feyilafcbb.mp4,0,1,0,tucqunndgv.mp4,1920,1080,30,301,12018,1,1,17
8211,ttgngfkyje.mp4,0,1,0,dvafzkkehz.mp4,1080,1920,29,300,10715,1,1,26
8212,eehvawzjgy.mp4,0,1,0,ypbtpunjvm.mp4,1080,1920,29,299,5733,1,1,1
8213,qowjcixqji.mp4,0,1,0,zrxbysqqzl.mp4,1080,1920,29,300,5769,1,1,15
8214,zhxwxepcjy.mp4,0,1,0,ykdrzctodm.mp4,1080,1920,29,300,15019,1,1,14
8215,eqqzrmrire.mp4,0,1,0,stysfprtdg.mp4,1280,720,30,301,15081,1,1,10
8216,jzlxsuevsu.mp4,0,1,0,seuljxvyof.mp4,1080,1920,29,300,3574,1,1,41
8217,rbmfmrclqn.mp4,0,1,0,xnhfbwlupc.mp4,1920,1080,29,298,9527,1,1,12
8218,dqmkthhjbx.mp4,0,1,0,pzdmbizzii.mp4,1080,1920,29,300,7407,1,1,48
8219,ijrcsnykcm.mp4,0,1,0,qvxeecdqoa.mp4,1080,1920,29,300,11263,1,1,44
8220,aholwinrku.mp4,0,1,0,tvaxisdvio.mp4,1920,1080,29,298,12656,1,1,12
8221,xdsantjnmg.mp4,0,1,0,bfmoopvnho.mp4,1080,1920,29,300,7313,1,1,48
8222,elstidjkkr.mp4,0,1,0,uropdnfcxp.mp4,1920,1080,29,298,2648,1,1,23
8223,hsnzpsqxgk.mp4,0,1,0,uyddeofvvz.mp4,1920,1080,29,300,2586,1,1,3
8224,iujykckrmc.mp4,0,1,0,rgpurtzxoy.mp4,1080,1920,29,300,6576,1,1,15
8225,kqnkixpkex.mp4,0,1,0,yyrrytwwva.mp4,1080,1920,29,300,3160,1,1,18
8226,clihsshdkq.mp4,0,1,0,qzimuostzz.mp4,1080,1920,29,300,3182,1,1,28
8227,qavopmteyk.mp4,0,1,0,umjfxbtnya.mp4,1080,1920,29,300,15606,1,1,28
8228,dgkvlmjlef.mp4,0,1,0,nafoemjjfl.mp4,1080,1920,29,300,2377,1,1,14
8229,xxzupleytn.mp4,0,1,0,niuazxrnvw.mp4,1080,1920,29,300,4803,1,1,25
8230,mgzctjcgzz.mp4,0,1,0,ezbvvongzk.mp4,1080,1920,29,300,11965,1,1,2
8231,fhufodtrbc.mp4,0,1,0,whacxvjnyf.mp4,1080,1920,29,300,5692,1,1,17
8232,sdndjbuuns.mp4,0,1,0,gvwqberjhs.mp4,1080,1920,29,300,9994,1,1,11
8233,qechlfmdtv.mp4,0,1,0,bgpoldvzrh.mp4,1080,1920,29,299,5392,1,1,4
8234,wiwgxgxexo.mp4,0,1,0,wbsedosftd.mp4,1080,1920,29,300,17178,1,1,7
8235,duywhnombt.mp4,0,1,0,bkbokyebco.mp4,1080,1920,29,300,16270,1,1,45
8236,egbxumstdp.mp4,0,1,0,aeetrnfoir.mp4,1920,1080,14,147,8710,1,1,27
8237,kfbaclhmlh.mp4,0,1,0,ecujsjhscd.mp4,1080,1920,29,300,11237,1,1,28
8238,zopmwgwndj.mp4,0,1,0,jdqlltlnew.mp4,1080,1920,29,300,9978,1,1,21
8239,zrssszlosg.mp4,0,1,0,gkbtbrpmto.mp4,1080,1920,29,300,16227,1,1,32
8240,psppdyzxwn.mp4,0,1,0,psolbicyli.mp4,1080,1920,29,300,5372,1,1,17
8241,gckfzomoxu.mp4,0,1,0,ywqgpzqnpl.mp4,1080,1920,29,300,12844,1,1,5
8242,bprcupujiv.mp4,0,1,0,yrmtemvrfu.mp4,1080,1920,29,300,1613,1,1,40
8243,ucxazxenwk.mp4,0,1,0,xtrqhxskgr.mp4,720,1280,29,300,5829,1,1,13
8244,frgbhpkdyf.mp4,0,1,0,ddrcabjbza.mp4,1080,1920,29,300,16457,1,1,5
8245,zsrpewsuwi.mp4,0,1,0,wdncfnhwto.mp4,1080,1920,29,300,16711,1,1,38
8246,uernqkytai.mp4,0,1,0,wupoiiknff.mp4,1080,1920,29,300,2015,1,1,49
8247,wuylpubnjt.mp4,0,1,0,qlsognohlv.mp4,1080,1920,29,300,9826,1,1,29
8248,aenrudespm.mp4,0,1,0,xnhnyfffeu.mp4,1080,1920,29,300,17204,1,1,37
8249,obubjmxxiz.mp4,0,1,0,wiaiztlfzg.mp4,1080,1920,29,298,5756,1,1,4
8250,syedrogkhe.mp4,0,1,0,ayserurddl.mp4,1080,1920,29,298,603,1,1,33
8251,hcnqndljfc.mp4,0,1,0,deycvgkrre.mp4,1080,1920,29,300,5329,1,1,8
8252,djpdyujvsf.mp4,0,1,0,cvalhpwzbz.mp4,1080,1920,29,300,13374,1,1,19
8253,ywzjlcpuum.mp4,0,1,0,tvtcytxgox.mp4,1920,1080,24,249,7012,1,1,24
8254,yipveihnza.mp4,0,1,0,jrikdpwrfr.mp4,1080,1920,29,300,243,1,1,44
8255,rflqcmvymf.mp4,0,1,0,wwwnwpitjl.mp4,1080,1920,29,300,13021,1,1,10
8256,nkqvjykgmm.mp4,0,1,0,sxannttcvw.mp4,1080,1920,29,300,9561,1,1,38
8257,jsasjuhurv.mp4,0,1,0,pqmolaziou.mp4,1080,1920,29,300,6802,1,1,34
8258,oecygubjvk.mp4,0,1,0,wilqdbdllh.mp4,1080,1920,29,300,10119,1,1,15
8259,upajolsqqb.mp4,0,1,0,fxqfqbploo.mp4,1920,1080,30,302,16974,1,1,24
8260,lsjltvlpuk.mp4,0,1,0,uvxbqscnab.mp4,1080,1920,29,300,17277,1,1,5
8261,dfgmdzwtdj.mp4,0,1,0,myssnicyar.mp4,1080,1920,29,300,4830,1,1,43
8262,bhvnfaylpk.mp4,0,1,0,vpmyeepbep.mp4,1920,1080,29,300,9948,1,1,0
8263,ywgmecijso.mp4,0,1,0,rdlpqszngw.mp4,1920,1080,29,298,5344,1,1,17
8264,rhnjbuqxcs.mp4,0,1,0,jstxaddoee.mp4,320,240,30,301,5202,1,1,19
8265,pyusookest.mp4,0,1,0,pnashuxnit.mp4,1280,720,29,299,10989,1,1,6
8266,xcrrllynbo.mp4,0,1,0,oewksjvwbh.mp4,1080,1920,29,300,16613,1,1,31
8267,xoejghzrta.mp4,0,1,0,kmyrnchata.mp4,1920,1080,29,298,13055,1,1,4
8268,occkpccqxi.mp4,0,1,0,dxuxkyqhof.mp4,1080,1920,29,300,14020,1,1,40
8269,srxlegrhly.mp4,0,1,0,zzilgopnqe.mp4,1080,1920,29,300,16298,1,1,35
8270,hawifsawjr.mp4,0,1,0,kfhkmcvwvd.mp4,1080,1920,29,300,3960,1,1,45
8271,gdvjbmownz.mp4,0,1,0,eerksicnlb.mp4,1080,1920,29,300,3873,1,1,44
8272,cntvbpqykw.mp4,0,1,0,jvwylnhwhx.mp4,1080,1920,29,300,179,1,1,9
8273,bnizotcovs.mp4,0,1,0,iezlgezozt.mp4,1080,1920,29,300,13700,1,1,14
8274,zxknocbndw.mp4,0,1,0,gylcfcozce.mp4,1080,1920,29,300,4793,1,1,1
8275,qclgfxjqxv.mp4,0,1,0,ybwpqcefqd.mp4,1080,1920,29,300,7436,1,1,35
8276,tpslvemxbe.mp4,0,1,0,eyscmmobpw.mp4,1080,1920,29,300,5958,1,1,3
8277,acdeidkyvv.mp4,0,1,0,yetoyrfijk.mp4,1080,1920,29,300,14944,1,1,13
8278,itksyonvbk.mp4,0,1,0,qvyrlitoka.mp4,1080,1920,29,300,10392,1,1,39
8279,uzeoobytsp.mp4,0,1,0,pzliwprbii.mp4,1080,1920,29,299,17321,1,1,8
8280,rjcjcdkzkw.mp4,0,1,0,aqsgzoxyok.mp4,1080,1920,29,300,13365,1,1,46
8281,dzpokpqpxr.mp4,0,1,0,kqlvggiqee.mp4,1920,1080,29,300,11828,1,1,0
8282,issjgiimvq.mp4,0,1,0,czzfgvkhah.mp4,1080,1920,29,300,8221,1,1,5
8283,zgwcwubyih.mp4,0,1,0,lgjmxefwpq.mp4,1080,1920,29,300,17365,1,1,41
8284,aeaalcklkf.mp4,0,1,0,mjjonwppll.mp4,1080,1920,29,300,2801,1,1,26
8285,rhdefwaryk.mp4,0,1,0,wpusruriml.mp4,1080,1920,29,300,17210,1,1,29
8286,ouafqcvuos.mp4,0,1,0,dcklqywyhe.mp4,1080,1920,29,300,2922,1,1,43
